2023/05/28,09:31:00,  Test No.:,        17
MAP,BASE,L-TOP,X,1   ,Y,1   
DATA:,3262-019(OS)-OGRT-220902-d
Result of AutoTest(All steps)

Start time:,05/28/2023,09:26:30
End time  :,05/28/2023,09:31:00

Test result:,PASS

TEST-Step,2850,PASS-Step,2850,FAIL-Step,0
CCD-Err,0,SKIP-Err,0




AST,STEP-No.  ,STEP-NAME   ,,MOD  ,JUDGE   ,,  MODE  ,,,,REF-VALUE  ,MEAS-VALUE ,HI-LIMIT   ,LO-LIMIT   ,,,,,,,,,NET_H ,NET_L ,NET_G1,NET_G2,,,,,,,,,,,,,,,,,,,,,,,PNT-H ,PNT-L ,,,,,,,,,,,,SMX,SMY,
AST,94        ,N18   N95   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2693  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,95    ,,,,,,,,,,,,  0,  0,
AST,95        ,N18   N117  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2694  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,117   ,,,,,,,,,,,,  0,  0,
AST,96        ,N18   N116  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2695  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,116   ,,,,,,,,,,,,  0,  0,
AST,97        ,N18   N115  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2696  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,115   ,,,,,,,,,,,,  0,  0,
AST,98        ,N18   N114  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2697  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,114   ,,,,,,,,,,,,  0,  0,
AST,99        ,N18   N113  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2699  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,113   ,,,,,,,,,,,,  0,  0,
AST,100       ,N18   N112  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2701  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,112   ,,,,,,,,,,,,  0,  0,
AST,101       ,N18   N118  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2703  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,118   ,,,,,,,,,,,,  0,  0,
AST,102       ,N18   N119  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2704  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,119   ,,,,,,,,,,,,  0,  0,
AST,103       ,N18   N120  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2705  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,120   ,,,,,,,,,,,,  0,  0,
AST,104       ,N18   N107  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2709  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,107   ,,,,,,,,,,,,  0,  0,
AST,105       ,N18   N106  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2710  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,106   ,,,,,,,,,,,,  0,  0,
AST,106       ,N18   N105  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2711  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,105   ,,,,,,,,,,,,  0,  0,
AST,107       ,N18   N121  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2720  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,121   ,,,,,,,,,,,,  0,  0,
AST,108       ,N18   N122  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2721  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,122   ,,,,,,,,,,,,  0,  0,
AST,109       ,N18   N108  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2726  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,108   ,,,,,,,,,,,,  0,  0,
AST,110       ,N18   N109  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2727  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,109   ,,,,,,,,,,,,  0,  0,
AST,111       ,N18   N103  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2728  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,103   ,,,,,,,,,,,,  0,  0,
AST,112       ,N18   N104  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2729  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,104   ,,,,,,,,,,,,  0,  0,
AST,113       ,N18   N110  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2734  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,110   ,,,,,,,,,,,,  0,  0,
AST,114       ,N18   N111  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2735  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,111   ,,,,,,,,,,,,  0,  0,
AST,115       ,N18   N101  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2736  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,101   ,,,,,,,,,,,,  0,  0,
AST,116       ,N18   N102  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2737  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,102   ,,,,,,,,,,,,  0,  0,
AST,117       ,N18   N145  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2750  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,145   ,,,,,,,,,,,,  0,  0,
AST,118       ,N18   N144  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2751  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,144   ,,,,,,,,,,,,  0,  0,
AST,119       ,N18   N97   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2758  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,97    ,,,,,,,,,,,,  0,  0,
AST,120       ,N18   N96   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2764  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,96    ,,,,,,,,,,,,  0,  0,
AST,121       ,N18   N98   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2800  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,98    ,,,,,,,,,,,,  0,  0,
AST,122       ,N18   N100  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2801  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,100   ,,,,,,,,,,,,  0,  0,
AST,123       ,N18   N99   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2804  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,99    ,,,,,,,,,,,,  0,  0,
AST,124       ,N18   N146  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2818  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,146   ,,,,,,,,,,,,  0,  0,
AST,125       ,N18   N147  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2826  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,147   ,,,,,,,,,,,,  0,  0,
AST,126       ,N18   N123  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2871  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,123   ,,,,,,,,,,,,  0,  0,
AST,127       ,N18   N125  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2873  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,125   ,,,,,,,,,,,,  0,  0,
AST,128       ,N18   N124  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2874  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,124   ,,,,,,,,,,,,  0,  0,
AST,129       ,N18   N138  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2877  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,138   ,,,,,,,,,,,,  0,  0,
AST,130       ,N18   N137  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2878  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,137   ,,,,,,,,,,,,  0,  0,
AST,131       ,N18   N139  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2879  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,139   ,,,,,,,,,,,,  0,  0,
AST,132       ,N18   N136  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2880  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,136   ,,,,,,,,,,,,  0,  0,
AST,133       ,N18   N126  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2881  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,126   ,,,,,,,,,,,,  0,  0,
AST,134       ,N18   N127  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2882  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,127   ,,,,,,,,,,,,  0,  0,
AST,135       ,N18   N140  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2897  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,140   ,,,,,,,,,,,,  0,  0,
AST,136       ,N18   N141  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2898  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,141   ,,,,,,,,,,,,  0,  0,
AST,137       ,N18   N134  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2899  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,134   ,,,,,,,,,,,,  0,  0,
AST,138       ,N18   N135  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2900  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,135   ,,,,,,,,,,,,  0,  0,
AST,139       ,N18   N128  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2901  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,128   ,,,,,,,,,,,,  0,  0,
AST,140       ,N18   N129  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2902  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,129   ,,,,,,,,,,,,  0,  0,
AST,141       ,N18   N142  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2905  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,142   ,,,,,,,,,,,,  0,  0,
AST,142       ,N18   N143  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2906  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,143   ,,,,,,,,,,,,  0,  0,
AST,143       ,N18   N133  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2907  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,133   ,,,,,,,,,,,,  0,  0,
AST,144       ,N18   N132  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2908  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,132   ,,,,,,,,,,,,  0,  0,
AST,145       ,N18   N131  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2909  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,131   ,,,,,,,,,,,,  0,  0,
AST,146       ,N18   N130  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2910  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,130   ,,,,,,,,,,,,  0,  0,
AST,147       ,N18   N148  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2932  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,148   ,,,,,,,,,,,,  0,  0,
AST,148       ,N18   N150  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2933  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,150   ,,,,,,,,,,,,  0,  0,
AST,149       ,N18   N149  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1280  ,2937  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,18    ,149   ,,,,,,,,,,,,  0,  0,
AST,150       ,N17   N87   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1347  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,87    ,,,,,,,,,,,,  0,  0,
AST,151       ,N17   N86   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1348  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,86    ,,,,,,,,,,,,  0,  0,
AST,152       ,N17   N85   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1350  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,85    ,,,,,,,,,,,,  0,  0,
AST,153       ,N17   N88   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1355  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,88    ,,,,,,,,,,,,  0,  0,
AST,154       ,N17   N84   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1356  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,84    ,,,,,,,,,,,,  0,  0,
AST,155       ,N17   N89   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1369  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,89    ,,,,,,,,,,,,  0,  0,
AST,156       ,N17   N83   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1371  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,83    ,,,,,,,,,,,,  0,  0,
AST,157       ,N17   N90   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1373  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,90    ,,,,,,,,,,,,  0,  0,
AST,158       ,N17   N91   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1374  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,91    ,,,,,,,,,,,,  0,  0,
AST,159       ,N17   N78   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1375  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,78    ,,,,,,,,,,,,  0,  0,
AST,160       ,N17   N79   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1376  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,79    ,,,,,,,,,,,,  0,  0,
AST,161       ,N17   N80   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1377  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,80    ,,,,,,,,,,,,  0,  0,
AST,162       ,N17   N81   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1378  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,81    ,,,,,,,,,,,,  0,  0,
AST,163       ,N17   N82   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1381  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,82    ,,,,,,,,,,,,  0,  0,
AST,164       ,N17   N92   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1383  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,92    ,,,,,,,,,,,,  0,  0,
AST,165       ,N17   N93   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,1384  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,93    ,,,,,,,,,,,,  0,  0,
AST,166       ,N17   N94   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2692  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,94    ,,,,,,,,,,,,  0,  0,
AST,167       ,N17   N95   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2693  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,95    ,,,,,,,,,,,,  0,  0,
AST,168       ,N17   N117  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2694  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,117   ,,,,,,,,,,,,  0,  0,
AST,169       ,N17   N116  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2695  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,116   ,,,,,,,,,,,,  0,  0,
AST,170       ,N17   N115  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2696  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,115   ,,,,,,,,,,,,  0,  0,
AST,171       ,N17   N114  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2697  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,114   ,,,,,,,,,,,,  0,  0,
AST,172       ,N17   N113  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2699  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,113   ,,,,,,,,,,,,  0,  0,
AST,173       ,N17   N112  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2701  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,112   ,,,,,,,,,,,,  0,  0,
AST,174       ,N17   N118  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2703  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,118   ,,,,,,,,,,,,  0,  0,
AST,175       ,N17   N119  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2704  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,119   ,,,,,,,,,,,,  0,  0,
AST,176       ,N17   N120  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2705  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,120   ,,,,,,,,,,,,  0,  0,
AST,177       ,N17   N107  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2709  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,107   ,,,,,,,,,,,,  0,  0,
AST,178       ,N17   N106  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2710  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,106   ,,,,,,,,,,,,  0,  0,
AST,179       ,N17   N105  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2711  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,105   ,,,,,,,,,,,,  0,  0,
AST,180       ,N17   N121  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2720  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,121   ,,,,,,,,,,,,  0,  0,
AST,181       ,N17   N122  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2721  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,122   ,,,,,,,,,,,,  0,  0,
AST,182       ,N17   N108  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2726  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,108   ,,,,,,,,,,,,  0,  0,
AST,183       ,N17   N109  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2727  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,109   ,,,,,,,,,,,,  0,  0,
AST,184       ,N17   N103  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2728  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,103   ,,,,,,,,,,,,  0,  0,
AST,185       ,N17   N104  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2729  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,104   ,,,,,,,,,,,,  0,  0,
AST,186       ,N17   N110  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2734  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,110   ,,,,,,,,,,,,  0,  0,
AST,187       ,N17   N111  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2735  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,111   ,,,,,,,,,,,,  0,  0,
AST,188       ,N17   N101  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2736  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,101   ,,,,,,,,,,,,  0,  0,
AST,189       ,N17   N102  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2737  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,102   ,,,,,,,,,,,,  0,  0,
AST,190       ,N17   N145  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2750  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,145   ,,,,,,,,,,,,  0,  0,
AST,191       ,N17   N144  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2751  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,144   ,,,,,,,,,,,,  0,  0,
AST,192       ,N17   N97   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2758  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,97    ,,,,,,,,,,,,  0,  0,
AST,193       ,N17   N96   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2764  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,96    ,,,,,,,,,,,,  0,  0,
AST,194       ,N17   N98   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2800  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,98    ,,,,,,,,,,,,  0,  0,
AST,195       ,N17   N100  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2801  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,100   ,,,,,,,,,,,,  0,  0,
AST,196       ,N17   N99   ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2804  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,99    ,,,,,,,,,,,,  0,  0,
AST,197       ,N17   N146  ,,1    ,GOOD    ,, OPEN   ,,,, 20.00   R, 999.9  GR,           ,           ,,,,,,,,,1328  ,2818  ,      ,      ,,,,,,,,,,,,,,,,,,,,,,,17    ,146   ,,,,,,,,,,,,  0,  0,
